Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10
AT1G19190	9.3911543108662	1.92005214990046	0.154237058250005	1.34672832818489	2.37110726735518	1.69581749272003	1.32228284364257	0.478338227443334	3.78945964686714	2.02282900468533
AT1G19200	0.602637297182566	0.41666763781918	2.27732416971096	0.547880479034748	2.23863406233331	2.10658712546708	0.0429561851367698	0.39064904993223	1.64820589034018	0.355379924343074
AT1G19210	1.32675980367246	0.574991964943145	3.14050018473976	0.401227476531706	1.21041102892349	0.889804872939551	4.9226847797276	0.638204643146808	0.226211982263242	0.961748940019638
AT1G19220	0.723346130103751	0.428175219703621	0.291801779090267	1.11166982807267	1.73673413863116	3.21210738711884	1.14760061665199	1.39676495765464	1.70600800824583	0.474088595609702
AT1G19230	2.28020793920656	1.82881365272019	1.05769102665417	0.608295816601574	0.57367833641014	1.32587807750504	0.467661469236002	7.24221924608714	0.966284668213949	0.682144104885232
AT1G19240	3.33977069462377	0.603604546094287	0.883878393316255	1.02038842298774	0.989737981510381	0.935797267273232	1.13493945152144	0.246862249895669	0.863422064241568	3.68198882435421
AT1G19250	0.482324469528345	0.547440110323222	1.67451834487947	1.56036939984439	0.512219751491866	2.32921075548186	2.98066694077339	0.277630065626454	0.419211208123436	1.39682546305646
AT1G19270	0.164814500713819	4.88871467904906	0.244331998615282	1.32473528908614	0.836572048736736	1.61901284289196	0.24722138032689	0.0757706569324745	0.245749051356498	6.02805112015138
AT1G19290	2.95225702736867	0.117868562190874	0.430347244493542	0.369519211469152	0.736752934280661	0.554403220104216	0.368182973222796	0.64666466957845	3.57314165917609	1.23610529135368
AT1G19300	1.07097299559464	0.551786640056325	0.212355989256728	1.92298326747986	0.653062515251828	0.81727726527648	1.02411262081914	4.44566957253668	0.303581763665459	1.29970179897003
AT1G19310	0.509888596347987	1.21879912814572	0.342295361950178	0.775459047151379	0.681327500927136	0.654955195572427	34.2512998291791	0.249876349830542	0.47007819825054	0.352391813419692
AT1G19320	1.60617835923473	1.14840341949114	0.389793353465695	1.35650248544908	3.25291438002354	0.999763521145987	1.35328275467277	0.750422685321183	0.311550053460451	1.08132634588825
AT1G19330	1.14386907555472	0.308400727024637	1.66123713888207	0.387804611868099	0.697637253547388	0.96254283110486	1.68537030003245	0.842368352442961	2.00851199012702	0.936411470296728
AT1G19340	2.22501133526605	2.82921464028029	0.409814622276768	5.31983269415232	3.5135274939784	2.84918348969285	0.39062175819883	2.23844116484188	0.481678727491448	6.00297685151406
AT1G19350	0.783130694273902	0.298102099418717	1.16356237995569	0.386321425327085	2.50451304386475	3.15541522090014	0.357426109929616	0.537509442695573	2.52104024742222	0.477411705232633
AT1G19360	0.280180817709645	1.84599374825091	2.8335280416686	0.789724403838853	2.234940884549	0.315270893521132	0.47568087606537	1.63436506885854	0.371023014697579	0.245833604674956
AT1G19370	0.799471848008982	1.93103856245443	0.252159910191126	0.169057227427243	1.03878966540409	12.807039881466	1.51013514880839	1.26943407638322	0.948609216879548	0.260012870881762
AT1G19380	2.37573095036667	1.122430998248	0.414673657854823	0.977404417454854	0.94136666620039	2.80034183957064	2.76043215845025	1.03664800624247	0.644166536257938	2.52518629038861
AT1G19394	1.34915767455785	1.90937099129481	7.81098108157071	1.79101833061531	1.15741037316869	0.400976566028745	0.321218410780561	0.427102092267031	3.62871481682238	3.11128093188659
AT1G19396	6.09741360564012	1.59802803183293	0.484641863277125	2.38056018030219	1.0015128300299	1.76599004728287	0.397064950982023	1.88786542838899	0.929467628638785	4.24755932661124
AT1G19397	0.44611760898983	0.155266370226946	0.251983525435704	1.30406354676402	0.177399739207725	1.61514399160102	7.62838951747461	0.870706188146262	0.321509949013498	1.94907855186542
AT1G19400	1.65933753980036	3.22845200768666	0.70168943890668	0.444676885085495	1.02010183237766	28.6313640488191	0.458917401828453	4.37780885826405	0.417118510616234	2.32988030444178
AT1G19415	0.444207364807915	0.384658607616333	0.643223019608619	6.60219935217316	0.356803067258991	0.863684136976013	0.629403417571733	1.75418170831636	2.16433602779299	0.715694995311183
AT1G19420	1.4282769401073	0.284947796821828	6.32628226527969	5.65523644929839	5.42174404427287	1.55721168256344	0.57134672449926	0.117196955134766	1.09286491292629	1.41243388708161
AT1G19430	1.05791290958039	1.48035024712596	2.3379363201595	0.389564629558488	0.691132968171404	0.30147628316018	2.16081030993233	0.400982484907189	2.74059242506716	0.190925197288422
AT1G19440	1.24697369716184	0.665283196163111	0.462774876062149	1.41537188489729	0.494023816933197	0.335490780006568	0.837125923131598	3.28612500913666	2.04269023434772	1.69686044875181
AT1G19450	1.42045674535428	0.74747114775291	1.01356907751102	1.02824767185091	1.43228189755913	0.51654890448773	3.04586864655482	1.17624070444634	0.359060256497817	1.04833078780361
AT1G19470	0.144588907836443	0.274999414269124	3.25249177116228	0.091113636853047	0.619602862576077	1.61387633088215	0.191681741419947	0.231872745637899	0.593966093443147	0.527068945657855
AT1G19480	0.646254285470726	18.3990157507488	0.404085780259196	0.281460835387287	1.12265723331423	0.412600740429768	1.98039184173351	3.67149926752805	2.52211387936259	0.223994300724552
AT1G19485	0.385616040258783	0.872039956690381	1.4781764826191	2.59763898666731	14.9678490560571	0.159144312675936	1.08311607624466	3.32445453073239	3.10741231390378	1.71832889724476
AT1G19490	1.16022728477733	2.04713823660466	0.253417047438583	0.247717925055426	1.13148682246146	0.199548729960613	1.84116264994672	2.9790305547011	1.16169259579037	0.750719274689488
AT1G19510	0.418559250365372	0.333802579302086	0.152618613979509	1.39338441445623	1.25806504136865	1.06938772844337	0.622249402497977	1.4980313637287	0.609784903812075	0.964726578219996
AT1G19520	0.710064583725812	0.475076123382606	2.59857385677997	0.192624963811248	0.47491278356552	0.9147840866236	5.61888062518018	0.414359977385167	2.74357648700492	1.67543483934023
AT1G19530	0.36902972767753	0.304850800814721	0.299155420215133	4.58877520316108	0.364315754633534	0.290587336673208	0.578992149371579	0.285938184284386	0.301039874097262	1.48580921352388
AT1G19540	1.65427415889429	0.452424287655044	0.934025477016788	13.7102820345911	0.448280254822882	3.13452785658465	1.08439825501762	1.88179669654816	1.28464974470056	0.201473181225731
AT1G19550	6.59914230758825	0.628615424926825	0.149860546097196	1.43236073948492	9.18549206696828	1.03394204276703	1.32798933443291	1.70961183610155	1.60936690025027	1.41661443894385
AT1G19560	1.24753786816721	2.05300256932224	0.967047401495858	0.450084922557223	3.57589254022076	0.849615386582027	0.9109868487645	1.23239326343846	1.1003576175765	0.501907356221359
AT1G19570	3.52192845128139	0.279096533396532	0.336595341720664	2.72207780476388	1.4394535916597	0.123588504048204	7.63023958386177	1.38310043445064	0.846262510260851	5.23555263348058
AT1G19580	0.718338155776219	0.504777150825411	0.639843909440406	1.25943680839937	0.121520305999999	0.456545282171667	2.79671454277948	0.521328626652825	0.267198535658885	1.16549904944054
AT1G19600	0.772046126330424	0.615516927074619	0.431440159730224	0.45164995040591	1.14802297143934	6.45316736950851	0.527539101424553	0.557424446416794	0.269852346985899	0.412013499295953
AT1G19610	0.993656534930935	0.257994845361526	1.67721926964999	4.69861522860729	0.434352425867134	0.38450924613386	9.55579142743786	3.92019091834766	0.17132672251365	2.69166756347133
AT1G19620	0.853562266220583	1.07083507292287	0.864781671309755	3.37527428688384	1.61262304238161	0.65050399347909	1.52234938831217	0.74914455942937	1.22338186776257	0.0658670103650698
AT1G19630	1.19553333646978	4.284540374518	9.34954873335655	2.65239424572656	0.722832664995651	1.43506820248979	0.623756747433546	0.587488524278654	0.786399525839209	0.575909358300161
AT1G19640	1.80083583872029	0.160819166988884	0.82614539172809	12.3234774809457	0.964088747476705	0.287385888476157	0.673150004720652	0.702251522665357	1.65472123503195	0.826003892473335
AT1G19650	0.479122462279114	0.24899668858721	0.368907459095268	1.49835232333057	6.73262191112637	0.697189354093193	1.07143290098104	0.525275786421505	1.06210006712571	5.73744755706257
AT1G19660	1.09014756693621	3.18600773352809	0.560098528866467	1.76836668895499	3.14370154038201	1.15187884907707	0.341097564058761	2.20077415405299	0.54465686663847	0.681135096860436
AT1G19670	0.462060583330363	1.33017589864393	0.368007047057788	0.981730075113654	2.8961601948412	3.37196852484284	4.75649147615741	0.22540255541495	3.35409405914584	1.41774373377425
AT1G19680	1.09730787233372	0.720303200614189	0.210150686424841	0.452678266600839	0.292350164799759	1.45529643631765	1.89447931033662	0.950320714201281	0.978369302643864	2.44022490764113
AT1G19690	0.291918344975843	0.419117219404177	0.336382280023843	5.43091949684369	1.07766362045042	6.31071359065785	10.9692529137547	2.81701507022202	16.7062992416882	2.12476767857064
AT1G19700	0.0873684788866102	1.01453668540695	1.15690388489852	4.40081593371184	0.995675075969808	1.73766265838331	1.01086625529185	4.16821770429706	0.606249583948421	1.77888386881889
AT1G19710	0.130530956995562	0.451004327746362	0.488421404100715	0.21967552761753	0.452353836191559	0.903753064893263	1.65366488532367	1.28311990653531	5.42474890089455	0.166456258313226
AT1G19715	0.789573989718467	0.462167933378148	0.903523497665904	0.367968257004048	1.06972198931563	0.280765777253866	5.10067578388045	1.71234338645711	0.655993915568511	0.824421271748875
AT1G19720	1.54478163452562	0.65327340034273	1.05689938883038	2.49261909044746	0.920018345588895	0.141504816694506	0.35322072318009	0.729900976624344	0.993587847550397	0.767060452964387
AT1G19730	2.71088884866256	3.33748833348767	2.83012433549149	1.2168337946014	1.77447669139962	1.07713657281251	0.22665087960427	0.828949855148404	0.985448602607092	0.958117962490831
AT1G19740	1.52082787195614	4.72584254405619	0.276132786092045	3.6431194756786	0.937455987427114	0.325960075839086	0.475869859783241	1.26349675388541	0.551678039877155	0.51265449381618
AT1G19750	0.246085627010397	7.72472247277774	2.7175896884638	0.719316862018123	2.29171766143785	0.132392256776013	0.141471325387057	0.206899921532596	1.5552461335606	9.44748310854333
AT1G19770	0.733513925009974	1.18671652059179	0.403729667829515	0.40784578650517	0.147990745096454	0.706505896119976	1.51438958627894	1.35323595250924	1.50640635277034	0.919682883445726
AT1G19800	2.48344255605343	0.727510377800145	0.663430660980494	2.69349633137563	0.0967273574151988	4.93214266812747	1.56276567202375	1.74631526179466	3.27381265047898	4.38740726589116
AT1G19835	0.261597895521738	1.49201102325618	2.00475857113092	0.345140847485071	0.718471409222665	0.813332612264246	1.64532519374636	2.61034355055694	0.365424381731394	0.798101743279083
AT1G19840	1.52784092895176	4.10854223747104	3.38787339507612	0.23412581077595	4.84748554005973	3.18032148448624	0.780546464943557	3.11955527021241	2.928922482502	3.24639539344132
AT1G19850	2.04740498135181	2.4617950458091	0.355942468946313	1.02754461804678	0.824069665446056	1.73558442495155	2.64708149191093	3.55411198035478	0.957300630267126	0.963476258843991
AT1G19860	0.824398666275146	0.729737428723153	0.0929359360883728	0.594772256804817	2.1354016667905	0.756212954369936	4.13249067921011	8.81005643534463	3.46343585275594	1.59809431729201
AT1G19870	0.411577947195432	7.19213851632492	0.45759055618818	12.1249980228185	9.07078704450673	1.71104848897209	0.241220079383948	0.31223525375807	0.607549231977986	0.192279055040259
AT1G19880	1.12820894997923	0.21096936051012	0.2827215363974	2.50289841094423	1.33732653540784	0.219534300182865	2.67389252529668	1.08794046230622	1.39660762625153	0.695899456214205
AT1G19910	0.346976785012879	1.767875470191	0.036681215029359	0.284830722822128	0.354875977816963	0.675527171290722	0.461475066378781	0.963245007276778	0.525217357236478	0.661144106218796
AT1G19920	2.03121235383994	2.07704907308134	2.46292570725533	0.332580295447074	3.05017079101419	0.318357577057219	1.93134242935923	1.0093414272862	1.72188431899285	8.71162492358675
AT1G19940	5.38224644940944	1.95523668080273	1.20637146771171	1.11739156389946	6.46109940094287	0.729591775190007	4.0724794695872	0.310295212029916	1.30970505893845	1.52185320707606
AT1G19950	4.25480607675411	6.46893632635467	0.135764957405989	0.852557341814727	0.192196924651114	0.45770043926	2.16159910273514	2.32173934346086	3.23581794085781	0.269426101109482
AT1G19960	1.08473883435954	3.10450900436024	0.900573336976716	0.717367822985135	0.896881506960142	0.439512011284519	1.06839710491747	1.59153717870269	1.1078595522	10.5216714095331
AT1G19970	0.628411765552204	1.07567010761832	1.59082253017779	5.92079414733956	0.425911075251478	0.491049678309445	0.231922135075549	0.53584133935277	0.418382632485134	0.362970648221981
AT1G19980	1.95963968241907	0.36239003654348	2.00670661842106	7.91187068527117	0.687532643036382	0.75829251105873	4.34550972936578	1.42533257010327	1.60839932960544	1.50634633685541
AT1G19990	0.414680734815018	1.88826333039827	5.72611673045096	0.495793213552077	1.88710791314176	0.29576352727968	0.175262446720522	1.51735660692375	0.818414516137322	0.441735718470958
AT1G20010	0.368467573716209	0.664921766124345	1.13781571193696	0.375958258131004	0.22339589820281	1.5692016518659	1.0322026255066	0.396209848468346	1.43002328010885	1.57239758233049
AT1G20020	4.47903515145216	0.608004712593524	0.206625821096624	3.63221759345559	0.88078596219105	0.32540048167505	0.543037522614446	0.595207672686498	1.26969766707569	4.20207544682272
AT1G20030	0.0653159825272199	0.199479906549344	0.636777784848787	2.48491451643805	0.170466475965101	0.139465037440255	0.692889441344669	2.01927579983817	2.86276125346882	0.67186378474519
AT1G20050	0.246346289151629	0.333276353733264	1.92902900325052	0.947793742438017	1.07843642037814	0.925684358012759	8.24126971292276	0.19709239643146	1.08228008590098	0.463598774156121
AT1G20060	0.381105682106401	0.147525429593742	1.14227836859866	4.03847304501815	2.53095986225294	3.09583093478953	5.05267357873053	4.50482827801284	0.198738925000232	1.80633550343475
AT1G20070	1.13782761540407	1.38159152397241	2.78889239337239	2.16062337404837	0.488888848071886	0.340787462712878	5.9426700116562	0.650796189048299	2.22440480744567	1.12931029304679
AT1G20080	0.59567213266917	3.33534292347913	5.29295755282492	0.768410228129457	1.93930173623297	1.43649530786277	2.32159235561503	4.31007390316531	1.08325365373179	1.59649697546851
AT1G20090	0.172355036221715	0.51037811540098	1.21769059257245	2.41226395189341	0.259161524573717	1.02862927835152	1.06868402997009	0.553442542381594	1.21215189938856	0.209870223609258
AT1G20100	0.515188595753103	2.3488319504179	5.1915049675246	0.178720111633384	0.931835151296094	4.66674308438225	1.36664407052454	0.903477406097953	1.16320948255666	1.09939038847631
AT1G20110	2.25386149994563	2.87291050945976	0.365067446202167	3.06167757545977	1.98263189939741	1.13122923147339	0.641829367210903	0.59435952248757	0.39488785091211	0.523090694575915
AT1G20120	3.19566556066286	5.52050496394204	4.42183741885582	0.439334427605377	0.400920132428271	0.693222887710112	1.09924888371534	0.7767253317247	0.703947502418018	0.665784752362715
AT1G20140	0.634757991761069	3.1533238682252	2.5447994004562	6.27980817638743	0.308440023027351	1.21784115786787	1.53690748681069	2.20409808408713	2.18195323649037	0.774643222218516
AT1G20160	0.875335130513368	1.36188397294265	0.970764303412921	0.775516998909103	0.90720899000166	0.735203372059861	0.684414395626195	0.914014678775222	1.43403357848243	1.56022514387059
AT1G20190	0.103268358733675	0.383227198272585	0.293378150212226	1.12580374347099	2.12642910878455	0.244274420595527	1.69442290382635	0.399217109596702	0.621313900545993	0.263397864258891
AT1G20200	2.34219658449083	0.123439839958345	0.349657477129017	0.348423132003011	4.69467153433306	16.6018428843708	2.36527570253603	3.37736437293921	0.186583360967096	3.34833477558917
AT1G20220	0.389030278248767	4.37321468707365	1.70645972075604	0.647672241680891	2.52037653655469	0.573372103314839	0.752455575285422	0.0990491079997054	19.1802057114548	1.87251975496656
AT1G20225	1.03964125828276	0.243246444412334	2.26916307162591	1.20260604183768	0.32659708048101	0.509306018240611	1.23587273404012	0.162430580012514	1.16754442700888	2.34807309747921
AT1G20230	0.579595250103242	2.34226993631561	0.384277709400433	1.48309575156895	0.572295046846701	2.10791119368399	0.375706511968563	3.40414255061113	1.53390528815169	1.70750468619587
AT1G20260	1.24577174248267	2.48269203487244	0.919222917735428	1.13204783742008	4.82328261422486	0.509573217546338	1.31523159278959	0.927698515183201	0.212894960066377	0.33921755255741
AT1G20270	0.370718656245255	0.380466628125231	6.00658957496878	1.08518059448476	2.60231909916708	2.14306008707886	0.31910376363822	3.28061912241166	2.43877457146093	0.377268074091652
AT1G20300	2.22582047871786	0.77356671114965	0.917120171122642	1.08130343683775	0.141044283711105	4.41871905563062	3.42753440273684	0.208989582405753	1.13169603467752	2.2346943043962
AT1G20310	0.72115116659563	0.211661413361025	1.80989578638538	0.847622495140901	0.614580958781219	0.707726461280245	1.25406847868383	0.625254824686744	1.20697140230797	2.42407869413232
AT1G20320	0.94466347464665	0.788652013373539	1.10285485092343	2.59934956625539	0.317155420409386	1.46418763893547	4.70103099645456	1.75395237017015	3.20332449989156	0.724267011406076
AT1G20330	0.427044153333996	0.74381226104184	0.761764489896562	0.36130197967419	3.55766602939631	0.649698569548859	5.6007802234807	2.66497304374392	2.17285119445271	1.70204558220673
AT1G20340	0.957495319129441	1.11574309424319	1.34972677487362	1.28039269028156	0.872472698621504	1.00175423423904	0.745482154395769	0.573339873608438	1.9268406659397	3.38615536809791
AT1G20350	1.91360972879458	3.72090426485452	6.2046040070287	1.21358134311174	0.918581256729598	1.3885891769221	2.43361038052986	0.256753647322539	4.43467476296122	1.20671772269957
AT1G20370	2.00826556767407	0.723979796631349	1.09861937429499	1.03482408372461	8.13980217797046	4.68213146534246	6.45956574785216	0.558528293547938	3.39157312870345	2.63257110894898
AT1G20380	0.347325814157797	2.66334020068832	2.15033358462943	0.824704785346288	3.23154134975628	0.136105018021463	0.547074895439924	0.595604882621748	1.14949275790932	6.66200870011597
AT1G20390	2.23862373256598	0.349879780875124	1.45595730385163	0.320425018445128	6.55439663002154	0.146463516169525	0.655364819525484	0.395639192369434	3.62006453767883	0.262506565011345
AT1G20410	4.22092446035936	1.21783124781805	0.596758821351127	2.77872729321292	0.274893735606488	0.630820767438454	5.72735802617225	0.302078497688707	0.258427262236156	2.28051575762535
AT1G20430	2.33656543060265	0.351684138356545	0.193580859125834	2.25800443730541	0.665160626950039	0.502018674844909	0.641144796946515	0.550963937246255	2.04898725397792	1.43792007745807
AT1G20440	1.04738659817896	11.7517779337525	0.919292084803432	0.90938356679809	1.87961306714465	2.59212676601804	2.09696196757803	0.532912883755992	1.16752162631981	0.683688538503603
AT1G20450	3.17056240637217	1.70548331382638	1.05495790046909	0.271557789442931	8.17926202736464	0.396299337250384	0.398901316008493	0.179883023697882	1.07088924823374	0.335529523776104
AT1G20460	0.197918174202387	0.342987937505611	0.138373502139836	0.333458092864556	0.367566796954926	0.592243290437265	6.77174727801116	0.586288291724095	2.85861095166359	0.385279019949828
AT1G20470	1.10301063117043	0.43413505080264	0.959733429432894	1.32580087464804	0.535993770879011	1.34142843303712	0.679928690269859	2.4759429140101	2.71019203191721	1.58581505833066
AT1G20480	0.971771039044667	0.552778703751789	0.598466526329779	0.16789023808014	0.546330935204427	1.04746517019497	4.02006960593981	0.747005952298317	1.63022456192191	1.36568832535949
AT1G20490	0.679198272865093	5.85710343128783	0.228456753188787	0.71591523621805	0.340780999813672	0.320978462450721	1.13873970334618	0.635500793552537	1.7122880900957	1.16093209949832
AT1G20500	0.643614833644004	1.204880248329	0.859090368023951	0.669526154540269	0.345066312128673	0.501975320714727	2.81932890538399	1.87577678042748	1.57393000147023	0.478127701867795
AT1G20510	1.05303610362568	0.552622373820726	0.412751541522172	0.754710622275495	0.399564578640116	0.707660684013081	0.126155833458742	0.425099947670059	0.89717216865448	0.24871214997064
AT1G20515	2.36123729357807	2.68007337390965	0.819876330473602	0.71736116004396	1.8574089024947	0.250287691770275	2.59705287836167	1.41567509539416	0.304179418929768	0.520298366774968
AT1G20520	1.94802667942536	5.53619993568699	1.32983646835854	1.91256281330873	1.8777546741766	2.25615706033575	2.59241723049582	0.526907380672689	0.996289167847577	2.4583877956427
AT1G20530	0.540398651407614	1.15164243878196	0.662820319141364	1.99921866271532	1.34378255965276	2.00100539163939	0.338373103689833	0.73127493651482	0.701711536664985	0.944516862865516
AT1G20540	0.984684974299689	1.00496305838798	1.1670590381243	0.591880723497097	0.95751855475727	1.13011666220545	0.318465395369164	0.662908300216201	0.423786649318394	2.69091710671811
AT1G20550	0.775232530248429	0.919880495137904	0.280589366636143	0.695139988717594	0.147961983656711	0.835268097470231	0.557413661501821	1.2671068105031	0.780502325873725	2.12715881545667
AT1G20560	1.03970149059001	2.19171624886696	1.57881541824493	0.945021835617139	1.40955853156545	0.163593838669081	0.181413061970985	1.09182101423802	1.29153764776167	0.468213504456263
AT1G20570	7.81862724589113	1.88019280418344	0.148785565777386	4.52817930407564	1.56271665684771	0.355473790831834	1.46382827851047	2.95963957014199	0.457309281236843	0.138619011896673
AT1G20575	2.29379505268136	0.851145550148102	2.52933806684351	0.949306322568962	4.53576337731215	0.22834669167098	0.538734221754247	0.623980535359345	3.10492239733321	4.40819579611767
AT1G20580	2.24713343565914	0.714677897220608	0.248702833488226	0.155618884943576	0.632944332145721	0.0753591929929731	3.91816076783198	0.96207626963829	0.97101903443639	0.800975822418082
AT1G20610	0.888603228879871	4.09190657157574	0.127592643096877	1.36354174463388	0.727131883239276	1.5259019196894	3.02614213963605	0.40346973371162	0.288088445309156	1.98393111873423
AT1G20620	4.43644863362295	0.475095613807451	1.12757661565793	0.602066559629472	1.38305404794755	1.32814237999611	0.539160566807465	7.72254229529951	0.120047563509197	1.44910911171681
AT1G20630	0.47017812372022	2.8009105536958	0.659562657943393	2.19991436513123	0.526027418632063	2.64881365195543	1.26762474169641	3.09727765187846	1.20865991599567	3.44971472825648
AT1G20640	20.1341237885735	41.7816860414649	2.50756277416184	1.88430413652859	1.20756258424481	0.512286460126091	0.582561596990682	2.09004346727856	0.451791303717974	0.893188120913296
AT1G20650	0.690118975240539	1.86296773997667	1.07282734108784	0.129086346743321	1.14205291658199	0.310519109611784	1.04588803506245	1.51088514643633	2.10668950688599	1.79444672502585
AT1G20670	3.82444643465164	0.31853612037242	0.22209709760942	2.92079161117259	0.737980597331172	0.44585322295965	0.960620967928474	0.32338888760525	1.48566705434423	0.213913580754835
AT1G20680	0.82709020363192	2.86509138747381	3.24571453866703	3.17748543916631	0.364492011272869	1.55437627390871	0.444671296040805	3.36429232403808	2.42724721709849	0.151555238272596
AT1G20691	0.197147979863255	1.58828180818694	1.15184708004665	2.09165832671454	2.57678165465093	0.0836441746951852	0.378449690063015	3.84483754440102	0.462980265191808	1.43913591508178
AT1G20693	0.767093533736473	0.0865229905039963	8.27290265661996	4.11412679266115	1.88358365253434	0.98236755930663	12.1493317642742	1.27381883416932	0.832808990467309	1.08154795611654
AT1G20696	1.0477785800994	1.47136265446348	1.07600518504137	2.08157285208558	0.380966691705495	3.12723226721099	0.484744619412583	0.523123249955258	0.916806699869705	0.44037791683486
AT1G20700	11.3322649433482	1.56264292951021	1.07309847472728	2.94389372806156	0.629654470679294	2.59155682243793	2.14674403517504	0.406177185421366	1.82021340765603	1.74919540475462
AT1G20720	0.931674488799571	0.896816567140212	0.377564547081658	1.74269738152097	1.01216145740619	0.850206656004508	0.208631853671992	0.352581554484189	1.54125085534142	4.82647777871467
AT1G20740	7.07707897500884	0.451213803587685	1.25281144537646	1.35723035567625	1.2803544878271	1.5421648380236	0.698413735936338	1.20319533998656	0.44060319727736	0.530808180010184
AT1G20760	1.02454088895476	0.650198514019078	1.69517340275114	7.25434537143919	0.2704568787867	0.679311514384797	0.569782746161573	1.04217572694521	0.53010087730162	2.70399270305142
AT1G20770	1.79122551396623	0.835771227332672	0.226498319930835	2.93479024648112	1.4458119428242	0.196164300626949	0.35310670173423	1.12381912101535	5.39916677358658	1.1312527217769
AT1G20780	1.99891182217519	7.45374388129584	1.38176071289151	0.618144179880476	0.695447843500201	5.48323928943482	0.913796069599084	0.327540628883532	3.03164139332314	0.861615245582965
AT1G20810	2.01013840924376	0.18747073013354	2.27156339289641	0.543941288208696	0.121914410911872	6.6210006196325	0.197140432556044	0.31510172623265	1.04207061045127	1.14977675613985
AT1G20816	1.36527196804873	5.0162624606199	2.71414579160081	0.957726477837896	0.720065688992617	0.414706123467259	0.671165990363267	0.428030258539954	7.68062735727231	0.514189863659334
AT1G20823	0.72814957479572	0.154024770613752	0.708719185123469	0.866654465232837	0.300122733265727	0.84564599591695	10.480959166744	4.17570934888339	5.89801247218352	0.749336337266929
AT1G20830	0.779915225732167	1.22806053529954	0.732092504585135	0.760572266313121	0.234668117180893	1.59503961758919	2.63636592203494	0.323344969761074	4.7683450785476	2.3358269856823
AT1G20840	5.29770101938095	1.15830467159085	2.24795547935728	0.968131161543193	1.4932956611827	2.4814452374373	12.5234483374375	0.41475968888543	2.7967350234689	0.711347024877801
AT1G20850	0.204918674747051	6.1569108042995	5.0848933670908	0.275831421350345	0.671265340807133	5.29403890830382	1.2061765227113	0.248797036860064	0.764410839686552	0.253943047307703
AT1G20870	0.366881296540065	3.51579185838108	3.18552477063251	1.04467608278691	2.54048181448463	0.335585348143336	1.98797979698554	0.236163509273699	1.00634513744633	9.85424679773391
AT1G20880	1.04468797469718	0.164373428608673	4.70440221235717	16.0962800560257	2.44360450722652	4.68368366618741	0.403276306093853	0.872165974204438	3.83323164754482	0.679604892401773
AT1G20890	4.72615419481329	1.425312490929	0.384723140355123	1.2127558114126	2.73950645549969	1.852433817538	2.4280690045336	1.65793482882123	0.4844731462327	0.136754689216743
AT1G20900	1.40840275281408	0.700619110143409	0.445652175893123	0.156129937178675	1.31306099819591	1.69235216408255	0.982171888517397	0.428051987918474	4.05086749988207	4.24284126800076
AT1G20910	0.213638307133791	1.61472514896742	0.851588837900785	0.284861318017238	0.385816391342443	0.159995843561558	0.555342934401598	0.581135002325429	2.06376200263319	0.557871282127345
AT1G20920	0.742175142511021	1.93271284135084	1.91155822763565	0.766368472969194	0.886946798859194	0.198645892614229	2.81697660307731	0.315236625826604	3.19982747274665	0.584384290631024
AT1G20925	0.0868571039625208	14.854593870027	0.217974516060431	0.697029840521388	1.50342710624183	0.164522274094422	1.63684707198507	3.28589642922804	0.439791455724221	0.246173106034846
AT1G20930	2.64610641157805	15.281240127918	2.54923013668922	1.25213287018387	1.88104209350906	1.75349827295073	2.19320541707117	1.12505592369803	4.33116872329157	1.62485838700074
AT1G20950	3.24169146386337	0.592955038543934	0.0539462362898065	1.22183913812944	4.25338654861745	1.18755059811099	0.590500353737538	0.701027626492906	0.187377785775848	1.31395671987048
AT1G20960	2.08304370169198	1.32916111109807	0.0970646765998236	1.97347431901529	0.614890456746189	0.115952876513538	0.27475644765082	0.696343089427494	0.235957585201971	1.35433602739704
AT1G20970	2.02394827894144	1.45156447294179	1.84138532629677	0.575368476108054	0.360585064647657	0.820701978795523	1.18974487563659	1.23675857596084	1.35725378411367	1.62658594069411
AT1G20980	1.36723776222275	0.129343994118768	0.803446722272449	8.46960032125084	3.40187866736791	1.66477051881602	1.88761534556623	0.895058728925868	1.08773555789383	2.19311249608243
AT1G21000	0.59069250011786	7.45538989538083	2.04339166900991	3.6158761783346	1.60659730871703	0.687514873677695	0.620198352954024	0.313678447641957	0.616232821340831	2.47642417190607
AT1G21010	0.341580909463849	0.818209195627386	0.552486400944782	1.18136294159679	0.636394125182228	0.581790190805274	3.81399407001197	3.1060580043717	1.08117470866252	1.10364539041744
AT1G21050	0.603174478288514	0.294866242852948	0.612240685792675	2.10833118040109	1.59752837084288	8.26787109491696	4.08653529595434	0.895611328095272	8.98027347183448	3.15814472414659
AT1G21060	1.42658485424183	0.829436834277962	0.943070457491414	0.599708905784167	5.71612106519498	2.34985132784554	0.34101511165415	0.592992897970837	0.592694022508202	2.75038717947819
AT1G21065	1.45325578525192	0.44027669650519	0.496885251998995	0.791840164900353	0.594470141616663	3.72310036571595	0.507122325737024	0.117273726976976	0.379244255272235	0.659313007589694
AT1G21070	0.481276461297945	2.17239255457487	1.33584872011918	6.29444830879116	0.539321009489235	1.13337190759219	1.20660459619419	1.24691226868388	0.554813715582643	0.580111819510326
